timestamp,electricity,airTemperature,dewTemperature,cloudCoverage,seaLvlPressure,windDirection,windSpeed,hour,day_of_week,month,is_weekend,electricity_lag_1,electricity_lag_24,electricity_lag_168
2016-02-03 09:00:00,0.0,7.2,5.6,2.736842105263158,1018.6,120.0,4.1,9,2,2,0,0.0,0.0,0.0
2016-02-03 10:00:00,0.0,8.9,7.2,2.8421052631578947,1017.4000000000001,140.0,3.1,10,2,2,0,0.0,0.0,0.0
2016-02-03 11:00:00,0.0,12.2,9.4,2.9473684210526314,1016.2,170.0,4.6,11,2,2,0,0.0,0.0,0.0
2016-02-03 12:00:00,0.0,13.3,11.1,3.052631578947368,1014.0,170.0,5.1,12,2,2,0,0.0,0.0,0.0
2016-02-03 13:00:00,0.0,13.9,12.2,3.1578947368421053,1013.3,180.0,5.1,13,2,2,0,0.0,0.0,0.0
2016-02-03 14:00:00,0.0,14.4,12.8,3.263157894736842,1013.1,190.0,3.6,14,2,2,0,0.0,0.0,0.0
2016-02-03 15:00:00,0.0,15.0,13.9,3.3684210526315788,1012.7,200.0,2.1,15,2,2,0,0.0,0.0,0.0
2016-02-03 16:00:00,0.0,13.3,12.8,3.473684210526316,1012.3,0.0,0.0,16,2,2,0,0.0,0.0,0.0
2016-02-03 17:00:00,0.0,11.1,11.1,3.5789473684210527,1012.3,130.0,1.5,17,2,2,0,0.0,0.0,0.0
2016-02-03 18:00:00,0.0,12.8,11.7,3.6842105263157894,1011.7,160.0,3.6,18,2,2,0,0.0,0.0,0.0
2016-02-03 19:00:00,0.0,13.3,12.8,3.789473684210526,1011.6,170.0,6.7,19,2,2,0,0.0,0.0,0.0
2016-02-03 20:00:00,0.0,13.3,12.8,3.894736842105263,1008.5,160.0,8.8,20,2,2,0,0.0,0.0,0.0
2016-02-03 21:00:00,0.0,13.9,12.2,4.0,1010.4,240.0,1.5,21,2,2,0,0.0,0.0,0.0
2016-02-03 22:00:00,0.0,12.8,11.7,0.0,1011.0,260.0,1.5,22,2,2,0,0.0,0.0,0.0
2016-02-03 23:00:00,0.0,11.7,11.1,9.0,1011.2,0.0,0.0,23,2,2,0,0.0,0.0,0.0
2016-02-04 00:00:00,0.0,11.1,10.6,9.0,1011.4000000000001,210.0,2.6,0,3,2,0,0.0,0.0,0.0
2016-02-04 01:00:00,0.0,12.2,11.1,9.0,1011.6,210.0,2.6,1,3,2,0,0.0,0.0,0.0
2016-02-04 02:00:00,0.0,11.7,11.7,9.0,1011.3,0.0,0.0,2,3,2,0,0.0,0.0,0.0
2016-02-04 03:00:00,0.0,11.1,10.6,9.0,1011.0,0.0,0.0,3,3,2,0,0.0,0.0,0.0
2016-02-04 04:00:00,0.0,11.7,11.1,9.0,1010.6,170.0,2.1,4,3,2,0,0.0,0.0,0.0
2016-02-04 05:00:00,0.0,11.1,11.1,9.0,1010.7,0.0,0.0,5,3,2,0,0.0,0.0,0.0
2016-02-04 06:00:00,0.0,11.7,11.1,9.0,1011.4,320.0,2.1,6,3,2,0,0.0,0.0,0.0
2016-02-04 07:00:00,0.0,11.1,10.6,8.444444444444445,1012.3,310.0,3.6,7,3,2,0,0.0,0.0,0.0
2016-02-04 08:00:00,0.0,10.0,8.9,7.888888888888889,1013.9,330.0,3.6,8,3,2,0,0.0,0.0,0.0
2016-02-04 09:00:00,0.0,10.0,6.7,7.333333333333333,1015.6,340.0,4.1,9,3,2,0,0.0,0.0,0.0
2016-02-04 10:00:00,0.0,10.0,5.6,6.777777777777778,1016.6,340.0,3.6,10,3,2,0,0.0,0.0,0.0
2016-02-04 11:00:00,0.0,10.0,2.8,6.222222222222222,1016.7,310.0,3.6,11,3,2,0,0.0,0.0,0.0
2016-02-04 12:00:00,0.0,9.4,1.7,5.666666666666666,1016.4,320.0,4.1,12,3,2,0,0.0,0.0,0.0
2016-02-04 13:00:00,0.0,9.4,1.1,5.111111111111111,1016.3,330.0,2.6,13,3,2,0,0.0,0.0,0.0
2016-02-04 14:00:00,0.0,8.9,-0.6,4.555555555555555,1015.8,310.0,4.1,14,3,2,0,0.0,0.0,0.0
2016-02-04 15:00:00,0.0,8.9,-1.7,4.0,1015.3,320.0,3.1,15,3,2,0,0.0,0.0,0.0
2016-02-04 16:00:00,0.0,8.9,-1.1,3.8095238095238093,1016.0,310.0,2.6,16,3,2,0,0.0,0.0,0.0
2016-02-04 17:00:00,0.0,8.9,-0.6,3.619047619047619,1016.7,310.0,1.5,17,3,2,0,0.0,0.0,0.0
2016-02-04 18:00:00,0.0,8.3,0.0,3.428571428571429,1017.0,310.0,1.5,18,3,2,0,0.0,0.0,0.0
2016-02-04 19:00:00,0.0,7.8,0.0,3.238095238095238,1017.5,320.0,1.5,19,3,2,0,0.0,0.0,0.0
2016-02-04 20:00:00,0.0,7.2,-0.6,3.0476190476190474,1016.9,10.0,3.6,20,3,2,0,0.0,0.0,0.0
2016-02-04 21:00:00,0.0,7.2,-1.7,2.857142857142857,1017.4,10.0,3.1,21,3,2,0,0.0,0.0,0.0
2016-02-04 22:00:00,0.0,6.7,-1.1,2.666666666666667,1017.2,10.0,4.1,22,3,2,0,0.0,0.0,0.0
2016-02-04 23:00:00,0.0,6.1,-1.7,2.4761904761904763,1017.4,360.0,4.1,23,3,2,0,0.0,0.0,0.0
2016-02-05 00:00:00,0.0,5.6,-1.1,2.2857142857142856,1017.5,10.0,3.6,0,4,2,0,0.0,0.0,0.0
2016-02-05 01:00:00,0.0,5.0,-1.1,2.0952380952380953,1017.3,10.0,6.2,1,4,2,0,0.0,0.0,0.0
2016-02-05 02:00:00,0.0,3.3,0.0,1.904761904761905,1017.3,10.0,4.6,2,4,2,0,0.0,0.0,0.0
2016-02-05 03:00:00,0.0,1.7,-0.6,1.7142857142857144,1017.15,20.0,5.1,3,4,2,0,0.0,0.0,0.0
2016-02-05 04:00:00,0.0,0.6,-0.6,1.5238095238095237,1017.0,350.0,3.6,4,4,2,0,0.0,0.0,0.0
2016-02-05 05:00:00,0.0,0.6,-0.6,1.3333333333333335,1017.6,360.0,4.1,5,4,2,0,0.0,0.0,0.0
2016-02-05 06:00:00,0.0,0.6,-0.6,1.1428571428571432,1017.8,360.0,5.7,6,4,2,0,0.0,0.0,0.0
2016-02-05 07:00:00,0.0,0.6,-0.6,0.9523809523809526,1018.2,360.0,5.1,7,4,2,0,0.0,0.0,0.0
2016-02-05 08:00:00,0.0,0.6,-0.6,0.7619047619047619,1018.3,10.0,4.6,8,4,2,0,0.0,0.0,0.0
2016-02-05 09:00:00,0.0,0.6,-1.1,0.5714285714285716,1019.0,10.0,5.7,9,4,2,0,0.0,0.0,0.0
2016-02-05 10:00:00,0.0,0.6,-1.1,0.3809523809523814,1021.1,40.0,1.5,10,4,2,0,0.0,0.0,0.0
2016-02-05 11:00:00,0.0,0.6,-1.7,0.1904761904761907,1019.3,360.0,2.6,11,4,2,0,0.0,0.0,0.0
2016-02-05 12:00:00,0.0,1.7,-0.6,0.0,1019.6,350.0,1.5,12,4,2,0,0.0,0.0,0.0
2016-02-05 13:00:00,0.0,3.9,-2.8,0.0,1019.4,330.0,2.6,13,4,2,0,0.0,0.0,0.0
2016-02-05 14:00:00,0.0,3.9,-6.1,0.0,1019.8,330.0,5.7,14,4,2,0,0.0,0.0,0.0
2016-02-05 15:00:00,0.0,4.4,-6.7,0.0,1020.4,320.0,6.2,15,4,2,0,0.0,0.0,0.0
2016-02-05 16:00:00,0.0,4.4,-7.8,0.0,1021.5,330.0,6.7,16,4,2,0,0.0,0.0,0.0
2016-02-05 17:00:00,0.0,3.9,-7.8,0.0,1022.6,340.0,5.7,17,4,2,0,0.0,0.0,0.0
2016-02-05 18:00:00,0.0,2.8,-8.9,0.0,1024.4,330.0,5.7,18,4,2,0,0.0,0.0,0.0
2016-02-05 19:00:00,0.0,1.7,-8.9,0.0,1025.7,340.0,3.1,19,4,2,0,0.0,0.0,0.0
2016-02-05 20:00:00,0.0,1.7,-9.4,0.0,1025.7,330.0,4.1,20,4,2,0,0.0,0.0,0.0
2016-02-05 21:00:00,0.0,0.6,-8.9,0.0,1026.5,330.0,3.1,21,4,2,0,0.0,0.0,0.0
2016-02-05 22:00:00,0.0,0.0,-8.9,0.0,1026.9,350.0,3.1,22,4,2,0,0.0,0.0,0.0
2016-02-05 23:00:00,0.0,-0.6,-8.3,0.0,1026.9,0.0,0.0,23,4,2,0,0.0,0.0,0.0
2016-02-06 00:00:00,0.0,-1.1,-8.3,0.0,1027.0,0.0,0.0,0,5,2,1,0.0,0.0,0.0
2016-02-06 01:00:00,0.0,-2.2,-7.8,0.0,1027.8,240.0,1.5,1,5,2,1,0.0,0.0,0.0
2016-02-06 02:00:00,0.0,-4.4,-8.3,0.0,1027.7,0.0,0.0,2,5,2,1,0.0,0.0,0.0
2016-02-06 03:00:00,0.0,-3.9,-8.3,0.0,1027.8,0.0,0.0,3,5,2,1,0.0,0.0,0.0
2016-02-06 04:00:00,0.0,-3.9,-7.8,0.0,1027.8,0.0,0.0,4,5,2,1,0.0,0.0,0.0
2016-02-06 05:00:00,0.0,-4.4,-7.8,0.0,1028.6,0.0,0.0,5,5,2,1,0.0,0.0,0.0
2016-02-06 06:00:00,0.0,-5.0,-7.8,0.0,1029.0,0.0,0.0,6,5,2,1,0.0,0.0,0.0
2016-02-06 07:00:00,0.0,-5.6,-7.8,0.0,1029.6,0.0,0.0,7,5,2,1,0.0,0.0,0.0
2016-02-06 08:00:00,0.0,-5.6,-7.8,0.0,1029.8,0.0,0.0,8,5,2,1,0.0,0.0,0.0
2016-02-06 09:00:00,0.0,-2.2,-5.0,0.0,1030.2,0.0,0.0,9,5,2,1,0.0,0.0,0.0
2016-02-06 10:00:00,0.0,0.0,-5.0,0.0,1030.2,0.0,0.0,10,5,2,1,0.0,0.0,0.0
2016-02-06 11:00:00,0.0,1.7,-7.8,0.0,1029.7,270.0,2.1,11,5,2,1,0.0,0.0,0.0
2016-02-06 12:00:00,0.0,3.3,-6.1,0.0,1029.1,210.0,4.1,12,5,2,1,0.0,0.0,0.0
2016-02-06 13:00:00,0.0,4.4,-6.1,0.0,1027.4,220.0,3.1,13,5,2,1,0.0,0.0,0.0
2016-02-06 14:00:00,0.0,3.9,-7.2,0.0,1026.3,210.0,4.1,14,5,2,1,0.0,0.0,0.0
2016-02-06 15:00:00,0.0,4.4,-6.1,0.0,1025.7,200.0,5.7,15,5,2,1,0.0,0.0,0.0
2016-02-06 16:00:00,0.0,4.4,-7.2,0.0,1025.5,220.0,5.7,16,5,2,1,0.0,0.0,0.0
2016-02-06 17:00:00,0.0,3.9,-7.2,0.0,1025.2,230.0,3.1,17,5,2,1,0.0,0.0,0.0
2016-02-06 18:00:00,0.0,2.8,-6.7,0.0,1025.2,0.0,0.0,18,5,2,1,0.0,0.0,0.0
2016-02-06 19:00:00,0.0,2.2,-6.7,0.0,1025.4,220.0,1.5,19,5,2,1,0.0,0.0,0.0
2016-02-06 20:00:00,0.0,1.1,-6.7,0.0,1025.3,200.0,1.5,20,5,2,1,0.0,0.0,0.0
2016-02-06 21:00:00,0.0,0.6,-6.1,0.0,1025.3,190.0,1.5,21,5,2,1,0.0,0.0,0.0
2016-02-06 22:00:00,0.0,0.0,-6.1,0.0,1025.3,0.0,0.0,22,5,2,1,0.0,0.0,0.0
2016-02-06 23:00:00,0.0,0.0,-5.6,0.0,1025.1,0.0,0.0,23,5,2,1,0.0,0.0,0.0
2016-02-07 00:00:00,0.0,-2.2,-6.7,0.0,1024.2,0.0,0.0,0,6,2,1,0.0,0.0,0.0
2016-02-07 01:00:00,0.0,-2.2,-6.1,0.0,1023.4,0.0,0.0,1,6,2,1,0.0,0.0,0.0
2016-02-07 02:00:00,0.0,-2.8,-5.6,0.0,1023.5,0.0,0.0,2,6,2,1,0.0,0.0,0.0
2016-02-07 03:00:00,0.0,-1.7,-4.4,0.0,1023.2,0.0,0.0,3,6,2,1,0.0,0.0,0.0
2016-02-07 04:00:00,0.0,-3.9,-6.1,0.0,1022.3,0.0,0.0,4,6,2,1,0.0,0.0,0.0
2016-02-07 05:00:00,0.0,-3.9,-6.1,0.0,1021.7,0.0,0.0,5,6,2,1,0.0,0.0,0.0
2016-02-07 06:00:00,0.0,-4.4,-6.1,0.0,1022.4,320.0,1.5,6,6,2,1,0.0,0.0,0.0
2016-02-07 07:00:00,0.0,-5.0,-7.2,0.0,1021.6,0.0,0.0,7,6,2,1,0.0,0.0,0.0
2016-02-07 08:00:00,0.0,-2.8,-5.0,0.0,1021.4,0.0,0.0,8,6,2,1,0.0,0.0,0.0
2016-02-07 09:00:00,0.0,-0.6,-3.3,0.0,1021.8,0.0,0.0,9,6,2,1,0.0,0.0,0.0
2016-02-07 10:00:00,0.0,2.2,-3.3,0.0,1021.6,0.0,0.0,10,6,2,1,0.0,0.0,0.0
2016-02-07 11:00:00,0.0,5.0,-5.0,0.0,1020.3,330.0,2.1,11,6,2,1,0.0,0.0,0.0
2016-02-07 12:00:00,0.0,6.1,-5.0,0.0,1020.0,10.0,1.5,12,6,2,1,0.0,0.0,0.0
2016-02-07 13:00:00,0.0,6.7,-5.6,0.0,1019.0,90.0,2.1,13,6,2,1,0.0,0.0,0.0
2016-02-07 14:00:00,0.0,7.2,-5.0,0.0,1018.2,120.0,3.1,14,6,2,1,0.0,0.0,0.0
2016-02-07 15:00:00,0.0,6.7,-6.1,0.0,1016.5,70.0,2.6,15,6,2,1,0.0,0.0,0.0
2016-02-07 16:00:00,0.0,6.1,-5.6,0.0,1016.3,80.0,2.6,16,6,2,1,0.0,0.0,0.0
2016-02-07 17:00:00,0.0,5.0,-5.0,0.0,1015.8,90.0,2.1,17,6,2,1,0.0,0.0,0.0
2016-02-07 18:00:00,0.0,3.9,-5.0,0.0,1015.2,70.0,2.6,18,6,2,1,0.0,0.0,0.0
2016-02-07 19:00:00,0.0,3.9,-5.6,0.0,1014.8,60.0,3.6,19,6,2,1,0.0,0.0,0.0
2016-02-07 20:00:00,0.0,3.3,-5.0,0.0,1014.4,70.0,3.1,20,6,2,1,0.0,0.0,0.0
2016-02-07 21:00:00,0.0,3.3,-3.3,0.0,1013.7,30.0,2.1,21,6,2,1,0.0,0.0,0.0
2016-02-07 22:00:00,0.0,2.2,-3.3,0.0,1012.9,10.0,2.6,22,6,2,1,0.0,0.0,0.0
2016-02-07 23:00:00,0.0,3.3,-3.9,0.0,1011.3,20.0,3.6,23,6,2,1,0.0,0.0,0.0
2016-02-08 00:00:00,0.0,2.8,-5.0,0.0,1010.8,30.0,5.7,0,0,2,0,0.0,0.0,0.0
2016-02-08 01:00:00,0.0,2.8,-5.0,0.0,1009.3,20.0,5.7,1,0,2,0,0.0,0.0,0.0
2016-02-08 02:00:00,0.0,2.8,-4.4,0.0,1008.0,30.0,5.7,2,0,2,0,0.0,0.0,0.0
2016-02-08 03:00:00,0.0,2.8,-6.1,0.0,1006.7,30.0,6.2,3,0,2,0,0.0,0.0,0.0
2016-02-08 04:00:00,0.0,2.2,-5.6,0.0,1005.7,40.0,5.1,4,0,2,0,0.0,0.0,0.0
2016-02-08 05:00:00,0.0,2.2,-4.4,0.0,1006.3,30.0,4.6,5,0,2,0,0.0,0.0,0.0
2016-02-08 06:00:00,0.0,2.2,-3.3,0.4444444444444444,1007.1,40.0,4.6,6,0,2,0,0.0,0.0,0.0
2016-02-08 07:00:00,0.0,2.8,-2.8,0.8888888888888888,1007.4,30.0,3.6,7,0,2,0,0.0,0.0,0.0
2016-02-08 08:00:00,0.0,2.8,-2.8,1.3333333333333333,1007.4,20.0,3.1,8,0,2,0,0.0,0.0,0.0
2016-02-08 09:00:00,0.0,2.8,-2.8,1.7777777777777777,1007.7,40.0,4.1,9,0,2,0,0.0,0.0,0.0
2016-02-08 10:00:00,0.0,3.3,-2.8,2.2222222222222223,1008.3,10.0,3.1,10,0,2,0,0.0,0.0,0.0
2016-02-08 11:00:00,0.0,3.3,-2.8,2.6666666666666665,1007.7,30.0,5.1,11,0,2,0,0.0,0.0,0.0
2016-02-08 12:00:00,0.0,3.3,-2.8,3.1111111111111107,1006.7,40.0,6.2,12,0,2,0,0.0,0.0,0.0
2016-02-08 13:00:00,0.0,4.4,-3.3,3.5555555555555554,1005.6,60.0,7.7,13,0,2,0,0.0,0.0,0.0
2016-02-08 14:00:00,0.0,5.0,-3.9,4.0,1005.2,202.0,6.2,14,0,2,0,0.0,0.0,0.0
2016-02-08 15:00:00,0.0,4.4,-4.4,4.0,1005.5,100.0,4.6,15,0,2,0,0.0,0.0,0.0
2016-02-08 16:00:00,0.0,3.3,-5.0,4.0,1006.0,100.0,2.1,16,0,2,0,0.0,0.0,0.0
2016-02-08 17:00:00,0.0,2.8,-5.0,4.0,1006.4,110.0,2.6,17,0,2,0,0.0,0.0,0.0
2016-02-08 18:00:00,0.0,2.2,-5.0,4.0,1006.7,130.0,3.1,18,0,2,0,0.0,0.0,0.0
2016-02-08 19:00:00,0.0,1.7,-5.0,4.0,1007.1,120.0,3.1,19,0,2,0,0.0,0.0,0.0
2016-02-08 20:00:00,0.0,1.1,-5.0,4.0,1007.3,100.0,4.1,20,0,2,0,0.0,0.0,0.0
2016-02-08 21:00:00,0.0,0.6,-3.9,4.0,1007.6,110.0,4.1,21,0,2,0,0.0,0.0,0.0
2016-02-08 22:00:00,0.0,0.0,-3.9,4.0,1007.1,120.0,4.6,22,0,2,0,0.0,0.0,0.0
2016-02-08 23:00:00,0.0,-1.1,-2.8,4.0,1006.7,100.0,3.1,23,0,2,0,0.0,0.0,0.0
2016-02-09 00:00:00,0.0,-1.1,-3.3,4.0,1006.3,90.0,2.6,0,1,2,0,0.0,0.0,0.0
2016-02-09 01:00:00,0.0,-1.7,-3.3,4.0,1005.9,100.0,3.1,1,1,2,0,0.0,0.0,0.0
2016-02-09 02:00:00,0.0,-1.7,-3.3,4.0,1004.8,70.0,3.6,2,1,2,0,0.0,0.0,0.0
2016-02-09 03:00:00,0.0,-1.1,-3.9,4.0,1004.3,80.0,4.6,3,1,2,0,0.0,0.0,0.0
2016-02-09 04:00:00,0.0,-1.7,-3.9,4.0,1003.3,80.0,5.1,4,1,2,0,0.0,0.0,0.0
2016-02-09 05:00:00,0.0,-1.7,-3.9,4.0,1002.6,60.0,3.6,5,1,2,0,0.0,0.0,0.0
2016-02-09 06:00:00,0.0,-1.7,-3.9,4.0,1003.3,90.0,3.1,6,1,2,0,0.0,0.0,0.0
2016-02-09 07:00:00,0.0,-1.7,-3.9,4.0,1003.5,90.0,4.6,7,1,2,0,0.0,0.0,0.0
2016-02-09 08:00:00,0.0,-1.7,-3.9,4.0,1003.5,60.0,4.1,8,1,2,0,0.0,0.0,0.0
2016-02-09 09:00:00,0.0,-1.1,-3.3,4.0,1003.0,70.0,3.6,9,1,2,0,0.0,0.0,0.0
2016-02-09 10:00:00,0.0,-1.1,-3.3,4.0,1002.5,30.0,4.1,10,1,2,0,0.0,0.0,0.0
2016-02-09 11:00:00,0.0,0.0,-2.8,4.0,1002.1,40.0,3.6,11,1,2,0,0.0,0.0,0.0
2016-02-09 12:00:00,0.0,0.0,-2.8,4.0,1001.5,60.0,3.6,12,1,2,0,0.0,0.0,0.0
2016-02-09 13:00:00,0.0,0.6,-2.8,4.0,1000.7,80.0,2.6,13,1,2,0,0.0,0.0,0.0
2016-02-09 14:00:00,0.0,0.6,-2.8,4.0,1000.3,60.0,2.6,14,1,2,0,0.0,0.0,0.0
2016-02-09 15:00:00,0.0,0.6,-2.2,4.0,1000.5,90.0,2.6,15,1,2,0,0.0,0.0,0.0
2016-02-09 16:00:00,0.0,1.1,-2.8,4.0,1000.6,100.0,1.5,16,1,2,0,0.0,0.0,0.0
2016-02-09 17:00:00,0.0,0.0,-2.2,4.0,1001.1,70.0,1.5,17,1,2,0,0.0,0.0,0.0
2016-02-09 18:00:00,0.0,0.0,-2.2,4.0,1001.6,50.0,2.1,18,1,2,0,0.0,0.0,0.0
2016-02-09 19:00:00,0.0,0.0,-1.7,4.0,1002.1,80.0,1.5,19,1,2,0,0.0,0.0,0.0
2016-02-09 20:00:00,0.0,0.0,-1.7,4.0,1002.2,100.0,1.5,20,1,2,0,0.0,0.0,0.0
2016-02-09 21:00:00,0.0,-0.6,-1.1,4.0,1002.1,0.0,0.0,21,1,2,0,0.0,0.0,0.0
2016-02-09 22:00:00,0.0,-0.6,-1.7,4.0,1002.2,130.0,1.5,22,1,2,0,0.0,0.0,0.0
2016-02-09 23:00:00,0.0,-0.6,-1.1,4.0,1002.0,0.0,0.0,23,1,2,0,0.0,0.0,0.0
2016-02-10 00:00:00,0.0,-0.6,-1.1,4.0,1001.9,0.0,0.0,0,2,2,0,0.0,0.0,0.0
2016-02-10 01:00:00,0.0,0.0,-1.1,4.0,1001.8,230.0,1.5,1,2,2,0,0.0,0.0,0.0
2016-02-10 02:00:00,0.0,0.0,-1.1,4.0,1001.65,0.0,0.0,2,2,2,0,0.0,0.0,0.0
2016-02-10 03:00:00,0.0,0.0,-1.7,4.0,1001.5,260.0,2.1,3,2,2,0,0.0,0.0,0.0
2016-02-10 04:00:00,0.0,-0.6,-2.2,4.0,1001.5,250.0,2.1,4,2,2,0,0.0,0.0,0.0
2016-02-10 05:00:00,0.0,-0.6,-2.2,4.0,1001.9,280.0,3.1,5,2,2,0,0.0,0.0,0.0
2016-02-10 06:00:00,0.0,-0.6,-2.8,4.0,1002.4,270.0,3.1,6,2,2,0,0.0,0.0,0.0
2016-02-10 07:00:00,0.0,-1.1,-2.8,4.0,1002.9,270.0,3.6,7,2,2,0,0.0,0.0,0.0
2016-02-10 08:00:00,0.0,-1.1,-2.8,4.0,1003.7,270.0,4.1,8,2,2,0,0.0,0.0,0.0
2016-02-10 09:00:00,0.0,-0.6,-2.8,4.0,1004.2,280.0,4.6,9,2,2,0,0.0,0.0,0.0
2016-02-10 10:00:00,0.0,-0.6,-3.3,4.0,1004.6,270.0,4.6,10,2,2,0,0.0,0.0,0.0
2016-02-10 11:00:00,0.0,0.6,-4.4,4.0,1004.3,280.0,5.1,11,2,2,0,0.0,0.0,0.0
2016-02-10 12:00:00,0.0,1.7,-5.6,4.0,1004.1,290.0,6.2,12,2,2,0,0.0,0.0,0.0
2016-02-10 13:00:00,0.0,2.2,-6.1,4.0,1003.8,280.0,7.2,13,2,2,0,0.0,0.0,0.0
2016-02-10 14:00:00,0.0,1.7,-7.2,4.0,1004.2,290.0,7.2,14,2,2,0,0.0,0.0,0.0
2016-02-10 15:00:00,0.0,1.7,-7.8,4.0,1004.4,310.0,5.1,15,2,2,0,0.0,0.0,0.0
2016-02-10 16:00:00,0.0,1.1,-8.3,4.0,1005.3,300.0,5.7,16,2,2,0,0.0,0.0,0.0
2016-02-10 17:00:00,0.0,0.6,-8.3,4.0,1005.9,280.0,5.1,17,2,2,0,0.0,0.0,0.0
2016-02-10 18:00:00,0.0,0.0,-8.9,4.0,1007.1,280.0,4.6,18,2,2,0,0.0,0.0,0.0
2016-02-10 19:00:00,0.0,-0.6,-9.4,0.0,1007.3,260.0,5.1,19,2,2,0,0.0,0.0,0.0
2016-02-10 20:00:00,0.0,-1.1,-9.4,4.0,1007.7,270.0,3.1,20,2,2,0,0.0,0.0,0.0
2016-02-10 21:00:00,0.0,-1.1,-9.4,3.5,1008.0,280.0,3.6,21,2,2,0,0.0,0.0,0.0
2016-02-10 22:00:00,0.0,-1.1,-10.6,3.0,1008.2,290.0,5.1,22,2,2,0,0.0,0.0,0.0
2016-02-10 23:00:00,0.0,-1.7,-10.6,2.5,1008.4,290.0,4.1,23,2,2,0,0.0,0.0,0.0
2016-02-11 00:00:00,0.0,-2.8,-10.6,2.0,1008.8,300.0,4.6,0,3,2,0,0.0,0.0,0.0
2016-02-11 01:00:00,0.0,-3.3,-10.0,1.5,1009.1,290.0,5.7,1,3,2,0,0.0,0.0,0.0
2016-02-11 02:00:00,0.0,-4.4,-8.9,1.0,1009.4,300.0,5.7,2,3,2,0,0.0,0.0,0.0
2016-02-11 03:00:00,0.0,-4.4,-10.0,0.5,1009.4,290.0,4.6,3,3,2,0,0.0,0.0,0.0
2016-02-11 04:00:00,0.0,-4.4,-13.3,0.0,1009.8,300.0,6.7,4,3,2,0,0.0,0.0,0.0
2016-02-11 05:00:00,0.0,-5.6,-13.9,0.0,1010.6,290.0,3.6,5,3,2,0,0.0,0.0,0.0
2016-02-11 06:00:00,0.0,-5.6,-13.3,0.0,1011.5,290.0,3.1,6,3,2,0,0.0,0.0,0.0
2016-02-11 07:00:00,0.0,-6.7,-13.3,0.0,1012.6,280.0,3.6,7,3,2,0,0.0,0.0,0.0
2016-02-11 08:00:00,0.0,-6.1,-13.9,1.3333333333333333,1013.4,280.0,4.6,8,3,2,0,0.0,0.0,0.0
2016-02-11 09:00:00,0.0,-5.6,-14.4,2.6666666666666665,1014.2,300.0,5.1,9,3,2,0,0.0,0.0,0.0
2016-02-11 10:00:00,0.0,-5.0,-13.3,4.0,1014.5,270.0,6.7,10,3,2,0,0.0,0.0,0.0
2016-02-11 11:00:00,0.0,-6.7,-10.0,3.75,1015.1,270.0,6.2,11,3,2,0,0.0,0.0,0.0
2016-02-11 12:00:00,0.0,-4.4,-16.7,3.5,1014.3,290.0,8.2,12,3,2,0,0.0,0.0,0.0
2016-02-11 13:00:00,0.0,-4.4,-17.2,3.25,1014.1,310.0,7.7,13,3,2,0,0.0,0.0,0.0
2016-02-11 14:00:00,0.0,-4.4,-17.8,3.0,1014.5,290.0,6.2,14,3,2,0,0.0,0.0,0.0
2016-02-11 15:00:00,0.0,-3.9,-17.8,2.75,1014.9,280.0,7.2,15,3,2,0,0.0,0.0,0.0
2016-02-11 16:00:00,0.0,-4.4,-16.7,2.5,1015.8,290.0,4.6,16,3,2,0,0.0,0.0,0.0
2016-02-11 17:00:00,0.0,-5.0,-14.4,2.25,1017.2,290.0,4.6,17,3,2,0,0.0,0.0,0.0
2016-02-11 18:00:00,0.0,-5.6,-15.0,2.0,1018.4,290.0,7.7,18,3,2,0,0.0,0.0,0.0
2016-02-11 19:00:00,0.0,-6.1,-13.3,4.0,1019.7,290.0,5.7,19,3,2,0,0.0,0.0,0.0
2016-02-11 20:00:00,0.0,-6.1,-13.3,3.0,1020.7,300.0,5.7,20,3,2,0,0.0,0.0,0.0
2016-02-11 21:00:00,0.0,-6.7,-13.3,2.0,1021.6,290.0,4.6,21,3,2,0,0.0,0.0,0.0
2016-02-11 22:00:00,0.0,-6.7,-13.9,2.0,1022.3,300.0,4.6,22,3,2,0,0.0,0.0,0.0
2016-02-11 23:00:00,0.0,-6.7,-14.4,0.0,1022.8,290.0,2.6,23,3,2,0,0.0,0.0,0.0
2016-02-12 00:00:00,0.0,-7.2,-17.2,2.0,1023.3,280.0,3.1,0,4,2,0,0.0,0.0,0.0
2016-02-12 01:00:00,0.0,-7.8,-17.8,0.0,1023.6,300.0,3.6,1,4,2,0,0.0,0.0,0.0
2016-02-12 02:00:00,0.0,-7.8,-17.8,0.0,1024.0,280.0,2.6,2,4,2,0,0.0,0.0,0.0
2016-02-12 03:00:00,0.0,-8.3,-17.8,0.0,1024.3,280.0,2.1,3,4,2,0,0.0,0.0,0.0
2016-02-12 04:00:00,0.0,-8.9,-17.8,0.0,1024.2,280.0,2.1,4,4,2,0,0.0,0.0,0.0
2016-02-12 05:00:00,0.0,-9.4,-17.8,0.0,1024.7,260.0,2.1,5,4,2,0,0.0,0.0,0.0
2016-02-12 06:00:00,0.0,-9.4,-17.2,0.0,1024.7,280.0,1.5,6,4,2,0,0.0,0.0,0.0
2016-02-12 07:00:00,0.0,-10.0,-17.8,0.0,1024.8,270.0,2.1,7,4,2,0,0.0,0.0,0.0
2016-02-12 08:00:00,0.0,-9.4,-16.1,0.0,1025.0,240.0,2.6,8,4,2,0,0.0,0.0,0.0
